Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
Diamond Princess,Canada,0.0,0.0,4/6/20,0,1,0
,Dominica,15.415,-61.371,4/6/20,15,0,1
,Grenada,12.1165,-61.678999999999995,4/6/20,12,0,0
,Mozambique,-18.665695,35.529562,4/6/20,10,0,0
,Syria,34.802075,38.99681500000001,4/6/20,19,2,0
,Timor-Leste,-8.874217,125.727539,4/6/20,1,0,0
,Belize,13.1939,-59.5432,4/6/20,7,1,0
,Laos,19.856270000000002,102.495496,4/6/20,12,0,0
,Libya,26.3351,17.228331,4/6/20,19,1,1
,West Bank and Gaza,31.9522,35.2332,4/6/20,254,1,24
,Guinea-Bissau,11.8037,-15.1804,4/6/20,18,0,0
,Mali,17.570692,-3.996166000000001,4/6/20,47,5,9
,Saint Kitts and Nevis,17.357822,-62.782998,4/6/20,10,0,0
Northwest Territories,Canada,64.8255,-124.8457,4/6/20,5,0,0
Yukon,Canada,64.2823,-135.0,4/6/20,6,0,0
,Kosovo,42.602636,20.902977,4/6/20,145,1,23
,Burma,21.9162,95.956,4/6/20,22,1,0
Anguilla,United Kingdom,18.2206,-63.0686,4/6/20,3,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,4/6/20,3,0,0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,4/6/20,8,1,0
,MS Zaandam,0.0,0.0,4/6/20,9,2,0
,Botswana,-22.3285,24.6849,4/6/20,6,1,0
,Burundi,-3.3731,29.9189,4/6/20,3,0,0
,Sierra Leone,8.460555000000001,-11.779889,4/6/20,6,0,0
,Malawi,-13.254307999999998,34.301525,4/6/20,5,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/6/20,2,0,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/6/20,1,0,0
,South Sudan,6.8770000000000024,31.307,4/6/20,1,0,0
,Western Sahara,24.2155,-12.8858,4/6/20,4,0,0
,Sao Tome and Principe,0.18636,6.613081,4/6/20,4,0,0
,Yemen,15.552726999999999,48.516388,4/6/20,0,0,0
,Afghanistan,33.0,65.0,4/7/20,423,14,18
,Albania,41.1533,20.1683,4/7/20,383,22,131
,Algeria,28.0339,1.6596,4/7/20,1468,193,113
,Andorra,42.5063,1.5218,4/7/20,545,22,39
,Angola,-11.2027,17.8739,4/7/20,17,2,2
,Antigua and Barbuda,17.0608,-61.7964,4/7/20,19,1,0
,Argentina,-38.4161,-63.6167,4/7/20,1628,56,338
,Armenia,40.0691,45.0382,4/7/20,853,8,87
Australian Capital Territory,Australia,-35.4735,149.0124,4/7/20,96,2,40
New South Wales,Australia,-33.8688,151.2093,4/7/20,2686,21,4
Northern Territory,Australia,-12.4634,130.8456,4/7/20,28,0,2
Queensland,Australia,-28.0167,153.4,4/7/20,934,4,173
South Australia,Australia,-34.9285,138.6007,4/7/20,411,1,53
Tasmania,Australia,-41.4545,145.9707,4/7/20,89,2,26
Victoria,Australia,-37.8136,144.9631,4/7/20,1191,11,620
Western Australia,Australia,-31.9505,115.8605,4/7/20,460,4,162
,Austria,47.5162,14.5501,4/7/20,12639,243,4046
,Azerbaijan,40.1431,47.5769,4/7/20,717,8,44
,Bahamas,25.0343,-77.3963,4/7/20,33,6,5
,Bahrain,26.0275,50.55,4/7/20,811,5,458
,Bangladesh,23.685,90.3563,4/7/20,164,17,33
,Barbados,13.1939,-59.5432,4/7/20,63,3,6
,Belarus,53.7098,27.9534,4/7/20,861,13,54
,Belgium,50.8333,4.0,4/7/20,22194,2035,4157
,Benin,9.3077,2.3158,4/7/20,26,1,5
,Bhutan,27.5142,90.4336,4/7/20,5,0,2
,Bolivia,-16.2902,-63.5887,4/7/20,194,14,2
,Bosnia and Herzegovina,43.9159,17.6791,4/7/20,764,33,68
,Brazil,-14.235,-51.9253,4/7/20,14034,686,127
,Brunei,4.5353,114.7277,4/7/20,135,1,85
,Bulgaria,42.7339,25.4858,4/7/20,577,23,42
,Burkina Faso,12.2383,-1.5616,4/7/20,384,19,127
,Cabo Verde,16.5388,-23.0418,4/7/20,7,1,1
,Cambodia,11.55,104.9167,4/7/20,115,0,58
,Cameroon,3.8480000000000003,11.5021,4/7/20,658,9,43
Alberta,Canada,53.9333,-116.5765,4/7/20,1373,24,0
British Columbia,Canada,49.2827,-123.1207,4/7/20,1266,39,0
Grand Princess,Canada,37.6489,-122.6655,4/7/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/7/20,217,3,0
New Brunswick,Canada,46.5653,-66.4619,4/7/20,105,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/7/20,228,1,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/7/20,310,1,0
Ontario,Canada,51.2538,-85.3232,4/7/20,4726,153,0
Prince Edward Island,Canada,46.5107,-63.4168,4/7/20,22,0,0
Quebec,Canada,52.9399,-73.5491,4/7/20,9340,150,0
Saskatchewan,Canada,52.9399,-106.4509,4/7/20,260,3,0
,Central African Republic,6.6111,20.9394,4/7/20,8,0,0
,Chad,15.4542,18.7322,4/7/20,10,0,2
,Chile,-35.6751,-71.543,4/7/20,5116,43,898
Anhui,China,31.8257,117.2264,4/7/20,990,6,984
Beijing,China,40.1824,116.4142,4/7/20,587,8,448
Chongqing,China,30.0572,107.874,4/7/20,579,6,570
Fujian,China,26.0789,117.9874,4/7/20,351,1,305
Gansu,China,37.8099,101.0583,4/7/20,139,2,132
Guangdong,China,23.3417,113.4244,4/7/20,1533,8,1401
Guangxi,China,23.8298,108.7881,4/7/20,254,2,252
Guizhou,China,26.8154,106.8748,4/7/20,146,2,144
Hainan,China,19.1959,109.7453,4/7/20,168,6,162
Hebei,China,39.549,116.1306,4/7/20,327,6,312
Heilongjiang,China,47.861999999999995,127.7615,4/7/20,544,13,469
Henan,China,33.882,113.61399999999999,4/7/20,1276,22,1252
Hong Kong,China,22.3,114.2,4/7/20,935,4,216
Hubei,China,30.9756,112.2707,4/7/20,67803,3212,64073
Hunan,China,27.6104,111.7088,4/7/20,1019,4,1014
Inner Mongolia,China,44.0935,113.9448,4/7/20,121,1,74
Jiangsu,China,32.9711,119.455,4/7/20,651,0,633
Jiangxi,China,27.614,115.7221,4/7/20,937,1,935
Jilin,China,43.6661,126.1923,4/7/20,98,1,92
Liaoning,China,41.2956,122.6085,4/7/20,144,2,130
Macau,China,22.1667,113.55,4/7/20,44,0,10
Ningxia,China,37.2692,106.1655,4/7/20,75,0,75
Qinghai,China,35.7452,95.9956,4/7/20,18,0,18
Shaanxi,China,35.1917,108.8701,4/7/20,256,3,246
Shandong,China,36.3427,118.1498,4/7/20,781,7,755
Shanghai,China,31.201999999999998,121.4491,4/7/20,538,6,406
Shanxi,China,37.5777,112.2922,4/7/20,138,0,133
Sichuan,China,30.6171,102.7103,4/7/20,560,3,541
Tianjin,China,39.3054,117.323,4/7/20,180,3,151
Tibet,China,31.6927,88.0924,4/7/20,1,0,1
Xinjiang,China,41.1129,85.2401,4/7/20,76,3,73
Yunnan,China,24.974,101.48700000000001,4/7/20,184,2,173
Zhejiang,China,29.1832,120.0934,4/7/20,1265,1,1230
,Colombia,4.5709,-74.2973,4/7/20,1780,50,100
,Congo (Brazzaville),-4.0383,21.7587,4/7/20,45,5,2
,Congo (Kinshasa),-4.0383,21.7587,4/7/20,180,18,9
,Costa Rica,9.7489,-83.7534,4/7/20,483,2,24
,Cote d'Ivoire,7.54,-5.5471,4/7/20,349,3,41
,Croatia,45.1,15.2,4/7/20,1282,18,167
,Diamond Princess,0.0,0.0,4/7/20,712,11,619
,Cuba,22.0,-80.0,4/7/20,396,11,27
,Cyprus,35.1264,33.4299,4/7/20,494,9,47
,Czechia,49.8175,15.472999999999999,4/7/20,5017,88,172
Faroe Islands,Denmark,61.8926,-6.9118,4/7/20,184,0,120
Greenland,Denmark,71.7069,-42.6043,4/7/20,11,0,10
,Denmark,56.2639,9.5018,4/7/20,5071,203,1491
,Djibouti,11.8251,42.5903,4/7/20,90,0,9
,Dominican Republic,18.7357,-70.1627,4/7/20,1956,98,36
,Ecuador,-1.8312,-78.1834,4/7/20,3747,191,100
,Egypt,26.0,30.0,4/7/20,1450,94,276
,El Salvador,13.7942,-88.8965,4/7/20,78,4,5
,Equatorial Guinea,1.5,10.0,4/7/20,16,0,3
,Eritrea,15.1794,39.7823,4/7/20,31,0,0
,Estonia,58.5953,25.0136,4/7/20,1149,21,69
,Eswatini,-26.5225,31.4659,4/7/20,10,0,4
,Ethiopia,9.145,40.4897,4/7/20,52,2,4
,Fiji,-17.7134,178.065,4/7/20,15,0,0
,Finland,64.0,26.0,4/7/20,2308,34,300
French Guiana,France,3.9339,-53.1258,4/7/20,72,0,34
French Polynesia,France,-17.6797,149.4068,4/7/20,47,0,0
Guadeloupe,France,16.25,-61.5833,4/7/20,139,7,31
Mayotte,France,-12.8275,45.1662,4/7/20,171,2,22
New Caledonia,France,-20.9043,165.618,4/7/20,18,0,1
Reunion,France,-21.1351,55.2471,4/7/20,358,0,40
Saint Barthelemy,France,17.9,-62.8333,4/7/20,6,0,1
St Martin,France,18.0708,-63.0501,4/7/20,32,2,7
Martinique,France,14.6415,-61.0242,4/7/20,152,4,50
,France,46.2276,2.2137,4/7/20,109069,10328,19337
,Gabon,-0.8037,11.6094,4/7/20,30,1,1
,Gambia,13.4432,-15.3101,4/7/20,4,1,2
,Georgia,42.3154,43.3569,4/7/20,196,3,46
,Germany,51.0,9.0,4/7/20,107663,2016,36081
,Ghana,7.9465,-1.0232,4/7/20,287,5,31
,Greece,39.0742,21.8243,4/7/20,1832,81,269
,Guatemala,15.7835,-90.2308,4/7/20,77,3,17
,Guinea,9.9456,-9.6966,4/7/20,144,0,5
,Guyana,5.0,-58.75,4/7/20,33,5,8
,Haiti,18.9712,-72.2852,4/7/20,25,1,0
,Holy See,41.9029,12.4534,4/7/20,7,0,0
,Honduras,15.2,-86.2419,4/7/20,305,22,6
,Hungary,47.1625,19.5033,4/7/20,817,47,71
,Iceland,64.9631,-19.0208,4/7/20,1586,6,559
,India,21.0,78.0,4/7/20,5311,150,421
,Indonesia,-0.7893,113.9213,4/7/20,2738,221,204
,Iran,32.0,53.0,4/7/20,62589,3872,27039
,Iraq,33.0,44.0,4/7/20,1122,65,373
,Ireland,53.1424,-7.6921,4/7/20,5709,210,25
,Israel,31.0,35.0,4/7/20,9248,65,770
,Italy,43.0,12.0,4/7/20,135586,17127,24392
,Jamaica,18.1096,-77.2975,4/7/20,63,3,8
,Japan,36.0,138.0,4/7/20,3906,92,592
,Jordan,31.24,36.51,4/7/20,353,6,138
,Kazakhstan,48.0196,66.9237,4/7/20,697,6,51
,Kenya,-0.0236,37.9062,4/7/20,172,6,7
,South Korea,36.0,128.0,4/7/20,10331,192,6694
,Kuwait,29.5,47.75,4/7/20,743,1,105
,Kyrgyzstan,41.2044,74.7661,4/7/20,228,4,33
,Latvia,56.8796,24.6032,4/7/20,548,2,16
,Lebanon,33.8547,35.8623,4/7/20,548,19,62
,Liberia,6.4281,-9.4295,4/7/20,14,3,3
,Liechtenstein,47.14,9.55,4/7/20,78,1,55
,Lithuania,55.1694,23.8813,4/7/20,880,15,8
,Luxembourg,49.8153,6.1296,4/7/20,2970,44,500
,Madagascar,-18.7669,46.8691,4/7/20,88,0,7
,Malaysia,2.5,112.5,4/7/20,3963,63,1321
,Maldives,3.2028,73.2207,4/7/20,19,0,13
,Malta,35.9375,14.3754,4/7/20,293,0,5
,Mauritania,21.0079,10.9408,4/7/20,6,1,2
,Mauritius,-20.2,57.5,4/7/20,268,7,8
,Mexico,23.6345,-102.5528,4/7/20,2439,125,633
,Moldova,47.4116,28.3699,4/7/20,1056,22,40
,Monaco,43.7333,7.4167,4/7/20,79,1,4
,Mongolia,46.8625,103.8467,4/7/20,15,0,4
,Montenegro,42.5,19.3,4/7/20,241,2,4
,Morocco,31.7917,-7.0926,4/7/20,1184,90,93
,Namibia,-22.9576,18.4904,4/7/20,16,0,3
,Nepal,28.1667,84.25,4/7/20,9,0,1
Aruba,Netherlands,12.5186,-70.0358,4/7/20,74,0,14
Curacao,Netherlands,12.1696,-68.99,4/7/20,13,1,7
Sint Maarten,Netherlands,18.0425,-63.0548,4/7/20,40,6,1
,Netherlands,52.1326,5.2913,4/7/20,19580,2101,250
,New Zealand,-40.9006,174.886,4/7/20,1160,1,241
,Nicaragua,12.8654,-85.2072,4/7/20,6,1,0
,Niger,17.6078,8.0817,4/7/20,278,11,26
,Nigeria,9.082,8.6753,4/7/20,254,6,44
,North Macedonia,41.6086,21.7453,4/7/20,599,26,30
,Norway,60.472,8.4689,4/7/20,6086,89,32
,Oman,21.0,57.0,4/7/20,371,2,67
,Pakistan,30.3753,69.3451,4/7/20,4035,57,429
,Panama,8.538,-80.7821,4/7/20,2100,55,14
,Papua New Guinea,-6.315,143.9555,4/7/20,2,0,0
,Paraguay,-23.4425,-58.4438,4/7/20,115,5,15
,Peru,-9.19,-75.0152,4/7/20,2954,107,1301
,Philippines,13.0,122.0,4/7/20,3764,177,84
,Poland,51.9194,19.1451,4/7/20,4848,129,191
,Portugal,39.3999,-8.2245,4/7/20,12442,345,184
,Qatar,25.3548,51.1839,4/7/20,2057,6,150
,Romania,45.9432,24.9668,4/7/20,4417,197,460
,Russia,60.0,90.0,4/7/20,7497,58,494
,Rwanda,-1.9403,29.8739,4/7/20,105,0,7
,Saint Lucia,13.9094,-60.9789,4/7/20,14,0,1
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/7/20,8,0,1
,San Marino,43.9424,12.4578,4/7/20,279,34,40
,Saudi Arabia,24.0,45.0,4/7/20,2795,41,615
,Senegal,14.4974,-14.4524,4/7/20,237,2,105
,Serbia,44.0165,21.0059,4/7/20,2447,61,0
,Seychelles,-4.6796,55.492,4/7/20,11,0,0
,Singapore,1.2833,103.8333,4/7/20,1481,6,377
,Slovakia,48.669,19.699,4/7/20,581,2,13
,Slovenia,46.1512,14.9955,4/7/20,1059,36,102
,Somalia,5.1521,46.1996,4/7/20,8,0,1
,South Africa,-30.5595,22.9375,4/7/20,1749,13,95
,Spain,40.0,-4.0,4/7/20,141942,14045,43208
,Sri Lanka,7.0,81.0,4/7/20,185,6,42
,Sudan,12.8628,30.2176,4/7/20,14,2,2
,Suriname,3.9193,-56.0278,4/7/20,10,1,0
,Sweden,63.0,16.0,4/7/20,7693,591,205
,Switzerland,46.8182,8.2275,4/7/20,22253,821,8704
,Taiwan*,23.7,121.0,4/7/20,376,5,57
,Tanzania,-6.369,34.8888,4/7/20,24,1,5
,Thailand,15.0,101.0,4/7/20,2258,27,888
,Togo,8.6195,0.8248,4/7/20,65,3,23
,Trinidad and Tobago,10.6918,-61.2225,4/7/20,107,8,1
,Tunisia,34.0,9.0,4/7/20,623,23,25
,Turkey,38.9637,35.2433,4/7/20,34109,725,1582
,Uganda,1.0,32.0,4/7/20,52,0,0
,Ukraine,48.3794,31.1656,4/7/20,1462,45,28
,United Arab Emirates,24.0,54.0,4/7/20,2359,12,186
Bermuda,United Kingdom,32.3078,-64.7505,4/7/20,39,2,17
Cayman Islands,United Kingdom,19.3133,-81.2546,4/7/20,45,1,6
Channel Islands,United Kingdom,49.3723,-2.3644,4/7/20,335,7,34
Gibraltar,United Kingdom,36.1408,-5.3536,4/7/20,113,0,60
Isle of Man,United Kingdom,54.2361,-4.5481,4/7/20,150,1,73
Montserrat,United Kingdom,16.7425,-62.1874,4/7/20,9,0,0
,United Kingdom,55.3781,-3.4360000000000004,4/7/20,55242,6159,135
,Uruguay,-32.5228,-55.7658,4/7/20,424,7,150
,US,37.0902,-95.7129,4/7/20,396223,12722,21763
,Uzbekistan,41.3775,64.5853,4/7/20,520,2,30
,Venezuela,6.4238,-66.5897,4/7/20,165,7,65
,Vietnam,16.0,108.0,4/7/20,249,0,123
,Zambia,-15.4167,28.2833,4/7/20,39,1,7
,Zimbabwe,-20.0,30.0,4/7/20,11,2,0
Diamond Princess,Canada,0.0,0.0,4/7/20,0,1,0
,Dominica,15.415,-61.371,4/7/20,15,0,1
,Grenada,12.1165,-61.678999999999995,4/7/20,12,0,0
,Mozambique,-18.665695,35.529562,4/7/20,10,0,0
,Syria,34.802075,38.99681500000001,4/7/20,19,2,0
,Timor-Leste,-8.874217,125.727539,4/7/20,1,0,0
,Belize,13.1939,-59.5432,4/7/20,7,1,0
,Laos,19.856270000000002,102.495496,4/7/20,14,0,0
,Libya,26.3351,17.228331,4/7/20,20,1,1
,West Bank and Gaza,31.9522,35.2332,4/7/20,261,1,42
,Guinea-Bissau,11.8037,-15.1804,4/7/20,33,0,0
,Mali,17.570692,-3.996166000000001,4/7/20,56,5,12
,Saint Kitts and Nevis,17.357822,-62.782998,4/7/20,11,0,0
Northwest Territories,Canada,64.8255,-124.8457,4/7/20,5,0,0
Yukon,Canada,64.2823,-135.0,4/7/20,7,0,0
,Kosovo,42.602636,20.902977,4/7/20,170,4,24
,Burma,21.9162,95.956,4/7/20,22,1,0
Anguilla,United Kingdom,18.2206,-63.0686,4/7/20,3,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,4/7/20,3,0,0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,4/7/20,8,1,0
,MS Zaandam,0.0,0.0,4/7/20,9,2,0
,Botswana,-22.3285,24.6849,4/7/20,6,1,0
,Burundi,-3.3731,29.9189,4/7/20,3,0,0
,Sierra Leone,8.460555000000001,-11.779889,4/7/20,6,0,0
,Malawi,-13.254307999999998,34.301525,4/7/20,8,1,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/7/20,2,0,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/7/20,1,0,0
,South Sudan,6.8770000000000024,31.307,4/7/20,2,0,0
,Western Sahara,24.2155,-12.8858,4/7/20,4,0,0
,Sao Tome and Principe,0.18636,6.613081,4/7/20,4,0,0
,Yemen,15.552726999999999,48.516388,4/7/20,0,0,0
,Afghanistan,33.0,65.0,4/8/20,444,14,29
,Albania,41.1533,20.1683,4/8/20,400,22,154
,Algeria,28.0339,1.6596,4/8/20,1572,205,237
,Andorra,42.5063,1.5218,4/8/20,564,23,52
,Angola,-11.2027,17.8739,4/8/20,19,2,2
,Antigua and Barbuda,17.0608,-61.7964,4/8/20,19,2,0
,Argentina,-38.4161,-63.6167,4/8/20,1715,63,358
,Armenia,40.0691,45.0382,4/8/20,881,9,114
Australian Capital Territory,Australia,-35.4735,149.0124,4/8/20,99,2,40
New South Wales,Australia,-33.8688,151.2093,4/8/20,2734,21,4
Northern Territory,Australia,-12.4634,130.8456,4/8/20,28,0,2
Queensland,Australia,-28.0167,153.4,4/8/20,943,4,173
South Australia,Australia,-34.9285,138.6007,4/8/20,415,2,53
Tasmania,Australia,-41.4545,145.9707,4/8/20,98,3,26
Victoria,Australia,-37.8136,144.9631,4/8/20,1212,12,620
Western Australia,Australia,-31.9505,115.8605,4/8/20,481,6,162
,Austria,47.5162,14.5501,4/8/20,12942,273,4512
,Azerbaijan,40.1431,47.5769,4/8/20,822,8,63
,Bahamas,25.0343,-77.3963,4/8/20,40,7,5
,Bahrain,26.0275,50.55,4/8/20,823,5,477
,Bangladesh,23.685,90.3563,4/8/20,218,20,33
,Barbados,13.1939,-59.5432,4/8/20,63,3,8
,Belarus,53.7098,27.9534,4/8/20,1066,13,77
,Belgium,50.8333,4.0,4/8/20,23403,2240,4681
,Benin,9.3077,2.3158,4/8/20,26,1,5
,Bhutan,27.5142,90.4336,4/8/20,5,0,2
,Bolivia,-16.2902,-63.5887,4/8/20,210,15,2
,Bosnia and Herzegovina,43.9159,17.6791,4/8/20,804,34,79
,Brazil,-14.235,-51.9253,4/8/20,16170,819,127
,Brunei,4.5353,114.7277,4/8/20,135,1,91
,Bulgaria,42.7339,25.4858,4/8/20,593,24,42
,Burkina Faso,12.2383,-1.5616,4/8/20,414,23,134
,Cabo Verde,16.5388,-23.0418,4/8/20,7,1,1
,Cambodia,11.55,104.9167,4/8/20,117,0,63
,Cameroon,3.8480000000000003,11.5021,4/8/20,730,10,60
Alberta,Canada,53.9333,-116.5765,4/8/20,1373,26,0
British Columbia,Canada,49.2827,-123.1207,4/8/20,1291,43,0
Grand Princess,Canada,37.6489,-122.6655,4/8/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/8/20,217,3,0
New Brunswick,Canada,46.5653,-66.4619,4/8/20,105,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/8/20,228,1,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/8/20,310,1,0
Ontario,Canada,51.2538,-85.3232,4/8/20,5276,153,0
Prince Edward Island,Canada,46.5107,-63.4168,4/8/20,25,1,0
Quebec,Canada,52.9399,-73.5491,4/8/20,10031,175,0
Saskatchewan,Canada,52.9399,-106.4509,4/8/20,260,3,0
,Central African Republic,6.6111,20.9394,4/8/20,8,0,0
,Chad,15.4542,18.7322,4/8/20,10,0,2
,Chile,-35.6751,-71.543,4/8/20,5546,48,1115
Anhui,China,31.8257,117.2264,4/8/20,990,6,984
Beijing,China,40.1824,116.4142,4/8/20,588,8,455
Chongqing,China,30.0572,107.874,4/8/20,579,6,570
Fujian,China,26.0789,117.9874,4/8/20,351,1,308
Gansu,China,37.8099,101.0583,4/8/20,139,2,133
Guangdong,China,23.3417,113.4244,4/8/20,1536,8,1411
Guangxi,China,23.8298,108.7881,4/8/20,254,2,252
Guizhou,China,26.8154,106.8748,4/8/20,146,2,144
Hainan,China,19.1959,109.7453,4/8/20,168,6,162
Hebei,China,39.549,116.1306,4/8/20,327,6,312
Heilongjiang,China,47.861999999999995,127.7615,4/8/20,569,13,470
Henan,China,33.882,113.61399999999999,4/8/20,1276,22,1252
Hong Kong,China,22.3,114.2,4/8/20,960,4,264
Hubei,China,30.9756,112.2707,4/8/20,67803,3213,64142
Hunan,China,27.6104,111.7088,4/8/20,1019,4,1014
Inner Mongolia,China,44.0935,113.9448,4/8/20,124,1,74
Jiangsu,China,32.9711,119.455,4/8/20,651,0,633
Jiangxi,China,27.614,115.7221,4/8/20,937,1,935
Jilin,China,43.6661,126.1923,4/8/20,98,1,93
Liaoning,China,41.2956,122.6085,4/8/20,144,2,131
Macau,China,22.1667,113.55,4/8/20,45,0,10
Ningxia,China,37.2692,106.1655,4/8/20,75,0,75
Qinghai,China,35.7452,95.9956,4/8/20,18,0,18
Shaanxi,China,35.1917,108.8701,4/8/20,256,3,246
Shandong,China,36.3427,118.1498,4/8/20,783,7,755
Shanghai,China,31.201999999999998,121.4491,4/8/20,543,7,418
Shanxi,China,37.5777,112.2922,4/8/20,163,0,134
Sichuan,China,30.6171,102.7103,4/8/20,560,3,541
Tianjin,China,39.3054,117.323,4/8/20,180,3,152
Tibet,China,31.6927,88.0924,4/8/20,1,0,1
Xinjiang,China,41.1129,85.2401,4/8/20,76,3,73
Yunnan,China,24.974,101.48700000000001,4/8/20,184,2,173
Zhejiang,China,29.1832,120.0934,4/8/20,1266,1,1232
,Colombia,4.5709,-74.2973,4/8/20,2054,54,123
,Congo (Brazzaville),-4.0383,21.7587,4/8/20,45,5,2
,Congo (Kinshasa),-4.0383,21.7587,4/8/20,180,18,9
,Costa Rica,9.7489,-83.7534,4/8/20,502,3,29
,Cote d'Ivoire,7.54,-5.5471,4/8/20,384,3,48
,Croatia,45.1,15.2,4/8/20,1343,19,179
,Diamond Princess,0.0,0.0,4/8/20,712,11,619
,Cuba,22.0,-80.0,4/8/20,457,12,27
,Cyprus,35.1264,33.4299,4/8/20,526,9,52
,Czechia,49.8175,15.472999999999999,4/8/20,5312,99,233
Faroe Islands,Denmark,61.8926,-6.9118,4/8/20,184,0,131
Greenland,Denmark,71.7069,-42.6043,4/8/20,11,0,11
,Denmark,56.2639,9.5018,4/8/20,5402,218,1621
,Djibouti,11.8251,42.5903,4/8/20,135,0,25
,Dominican Republic,18.7357,-70.1627,4/8/20,2111,108,50
,Ecuador,-1.8312,-78.1834,4/8/20,4450,242,140
,Egypt,26.0,30.0,4/8/20,1560,103,305
,El Salvador,13.7942,-88.8965,4/8/20,93,5,9
,Equatorial Guinea,1.5,10.0,4/8/20,18,0,3
,Eritrea,15.1794,39.7823,4/8/20,33,0,0
,Estonia,58.5953,25.0136,4/8/20,1185,24,72
,Eswatini,-26.5225,31.4659,4/8/20,12,0,7
,Ethiopia,9.145,40.4897,4/8/20,55,2,4
,Fiji,-17.7134,178.065,4/8/20,15,0,0
,Finland,64.0,26.0,4/8/20,2487,40,300
French Guiana,France,3.9339,-53.1258,4/8/20,77,0,34
French Polynesia,France,-17.6797,149.4068,4/8/20,51,0,0
Guadeloupe,France,16.25,-61.5833,4/8/20,141,8,43
Mayotte,France,-12.8275,45.1662,4/8/20,171,2,22
New Caledonia,France,-20.9043,165.618,4/8/20,18,0,1
Reunion,France,-21.1351,55.2471,4/8/20,358,0,40
Saint Barthelemy,France,17.9,-62.8333,4/8/20,6,0,1
St Martin,France,18.0708,-63.0501,4/8/20,32,2,7
Martinique,France,14.6415,-61.0242,4/8/20,154,6,50
,France,46.2276,2.2137,4/8/20,112950,10869,21254
,Gabon,-0.8037,11.6094,4/8/20,34,1,1
,Gambia,13.4432,-15.3101,4/8/20,4,1,2
,Georgia,42.3154,43.3569,4/8/20,211,3,50
,Germany,51.0,9.0,4/8/20,113296,2349,46300
,Ghana,7.9465,-1.0232,4/8/20,313,6,34
,Greece,39.0742,21.8243,4/8/20,1884,83,269
,Guatemala,15.7835,-90.2308,4/8/20,87,3,17
,Guinea,9.9456,-9.6966,4/8/20,164,0,5
,Guyana,5.0,-58.75,4/8/20,37,6,8
,Haiti,18.9712,-72.2852,4/8/20,27,1,0
,Holy See,41.9029,12.4534,4/8/20,8,0,2
,Honduras,15.2,-86.2419,4/8/20,312,22,6
,Hungary,47.1625,19.5033,4/8/20,895,58,94
,Iceland,64.9631,-19.0208,4/8/20,1616,6,633
,India,21.0,78.0,4/8/20,5916,178,506
,Indonesia,-0.7893,113.9213,4/8/20,2956,240,222
,Iran,32.0,53.0,4/8/20,64586,3993,29812
,Iraq,33.0,44.0,4/8/20,1202,69,452
,Ireland,53.1424,-7.6921,4/8/20,6074,235,25
,Israel,31.0,35.0,4/8/20,9404,73,801
,Italy,43.0,12.0,4/8/20,139422,17669,26491
,Jamaica,18.1096,-77.2975,4/8/20,63,4,10
,Japan,36.0,138.0,4/8/20,4257,93,622
,Jordan,31.24,36.51,4/8/20,358,6,150
,Kazakhstan,48.0196,66.9237,4/8/20,727,7,54
,Kenya,-0.0236,37.9062,4/8/20,179,6,9
,South Korea,36.0,128.0,4/8/20,10384,200,6776
,Kuwait,29.5,47.75,4/8/20,855,1,111
,Kyrgyzstan,41.2044,74.7661,4/8/20,270,4,33
,Latvia,56.8796,24.6032,4/8/20,577,2,16
,Lebanon,33.8547,35.8623,4/8/20,576,19,62
,Liberia,6.4281,-9.4295,4/8/20,31,4,3
,Liechtenstein,47.14,9.55,4/8/20,78,1,55
,Lithuania,55.1694,23.8813,4/8/20,912,15,8
,Luxembourg,49.8153,6.1296,4/8/20,3034,46,500
,Madagascar,-18.7669,46.8691,4/8/20,93,0,11
,Malaysia,2.5,112.5,4/8/20,4119,65,1487
,Maldives,3.2028,73.2207,4/8/20,19,0,13
,Malta,35.9375,14.3754,4/8/20,299,1,16
,Mauritania,21.0079,10.9408,4/8/20,6,1,2
,Mauritius,-20.2,57.5,4/8/20,273,7,19
,Mexico,23.6345,-102.5528,4/8/20,2785,141,633
,Moldova,47.4116,28.3699,4/8/20,1174,27,40
,Monaco,43.7333,7.4167,4/8/20,81,1,4
,Mongolia,46.8625,103.8467,4/8/20,16,0,4
,Montenegro,42.5,19.3,4/8/20,248,2,4
,Morocco,31.7917,-7.0926,4/8/20,1275,93,97
